frame,duration_seconds,Left_arm_status,Right_arm_status,head_to_l_shoulder,head_to_r_shoulder,head_to_l_wrist,head_to_r_wrist,L_wrist_displacement,R_wrist_displacement,L_elbow_displacement,R_elbow_displacement,L_elbow_to_wrist,R_elbow_to_wrist,shoulder_distance,pose_stability_index,L_wrist_velocity,R_wrist_velocity,L_elbow_velocity,R_elbow_velocity,L_wrist_acceleration,R_wrist_acceleration,L_elbow_acceleration,R_elbow_acceleration,L_wrist_magnitude,R_wrist_magnitude,L_elbow_magnitude,R_elbow_magnitude,L_wrist_velocity_jerkiness,R_wrist_velocity_jerkiness,L_elbow_velocity_jerkiness,R_elbow_velocity_jerkiness,L_wrist_total_distance,R_wrist_total_distance,L_elbow_total_distance,R_elbow_total_distance
230,16.0,STRAIGHT,BENT,34.51144295102131,80.1811984577713,147.84505645724988,49.10196191704054,376.90325348797967,410.0662528429101,330.88314637276443,356.19002668833303,65.60794219811044,55.23499941836155,98.82462489305234,75.90103232751535,11.70149368862368,7.507287580105161,5.525030010506679,4.174046957953356,-107.66233221937082,-123.78016808070817,-102.03560863257312,-113.4391114826335,108.29636528276964,124.0076182212156,102.18508396843754,113.5158785455874,107.66233221937082,123.78016808070817,102.03560863257312,113.4391114826335,10178.697194480972,10221.692620642943,7348.582277213618,7084.182989492773
231,16.0,STRAIGHT,BENT,25.644025756009903,81.9622378914802,132.4242290042849,57.6998276193092,219.96776932632287,253.6210768652537,171.7273477058432,208.65466746954053,59.346977474821664,61.86329281190663,94.96367998732404,73.41489579216235,18.43346519254594,13.129249856850146,7.183126649614363,7.532791062156168,6.731971503922258,5.621962276744985,1.6580966391076837,3.3587441042028114,19.62427270841964,14.282284888796443,7.372014170429969,8.24767258950166,6.731971503922258,5.621962276744985,1.6580966391076837,3.3587441042028114,10197.130659673518,10234.821870499796,7355.765403863233,7091.71578055493
232,16.0,STRAIGHT,BENT,27.89828687329023,65.9723273356292,124.04274812861892,58.57948028448188,206.9804813776216,226.24142571992348,172.4420175380621,201.72755610848384,49.82430079031315,54.76543765458643,81.49261646167588,66.08217107551367,11.404933670587427,2.2348478112838603,6.001509236825342,5.165239824916166,-7.028531521958511,-10.894402045566286,-1.1816174127890209,-2.3675512372400016,13.396744656283602,11.121265245916902,6.116725662468942,5.681989203602613,7.028531521958511,10.894402045566286,1.1816174127890209,2.3675512372400016,10208.535593344104,10237.05671831108,7361.766913100058,7096.881020379846
233,16.0,STRAIGHT,BENT,32.2816911875199,73.23539923373463,115.08045456857786,73.23550622298038,173.98881485261015,174.7239260520054,127.544127222977,143.42662244099145,40.031595707390935,45.54673954100009,89.0049976929279,66.91662630773308,13.085096392858528,20.56508514295284,1.273822682950796,8.941386155378863,1.6801627222711009,18.33023733166898,-4.727686553874546,3.776146330462697,13.192524185450967,27.54850862700576,4.896288837403911,9.706063439349018,1.6801627222711009,18.33023733166898,4.727686553874546,3.776146330462697,10221.620689736965,10257.621803454032,7363.040735783009,7105.822406535224
234,16.0,STRAIGHT,BENT,33.94185589593035,65.02441139045094,115.60100575130868,54.87152291531924,58.41533007423706,76.55857884806572,25.299747123732296,48.69502194096455,41.28794218029762,48.12843486323235,80.82787918748645,62.81186459771795,3.790341129621433,33.12210845687366,5.316258543835117,22.88155794055994,-9.294755263237096,12.557023313920824,4.0424358608843205,13.940171785181075,10.037886295549155,35.42249148684,6.6786145714709,26.793545550888936,9.294755263237096,12.557023313920824,4.0424358608843205,13.940171785181075,10225.411030866584,10290.743911910906,7368.356994326844,7128.703964475784
235,16.0,STRAIGHT,BENT,32.08444489986541,56.17346975713803,107.89660032158294,35.32767815126541,63.663741897403135,90.60719712845508,22.70846544069005,67.81275421147716,28.144564385843704,48.141006910168606,65.1151167951467,53.26898303157297,16.94990551178975,21.55590586049452,2.9337483274644307,23.291779228465963,13.159564382168318,-11.566202596379142,-2.382510216370686,0.4102212879060225,21.458644681969865,24.46291315373109,3.77931662870565,23.29539141402543,13.159564382168318,11.566202596379142,2.382510216370686,0.4102212879060225,10242.360936378374,10312.2998177714,7371.290742654309,7151.99574370425
236,16.0,PARTIAL_BENT,BENT,32.42285987769123,25.622153728843724,120.87768165779644,41.87573729475819,58.98297985539816,87.58106892379251,29.96969689907061,78.78560226507165,52.18144050232798,35.5678908781277,10.491601871692485,45.577052258748246,13.752703150540963,10.103121652187577,14.444358107994924,18.505639115750657,-3.197202361248788,-11.452784208306944,11.510609780530492,-4.786140112715305,14.119452782798424,15.272175131295027,18.469802886648328,19.114544626041795,3.197202361248788,11.452784208306944,11.510609780530492,4.786140112715305,10256.113639528916,10322.402939423588,7385.735100762304,7170.501382820001
237,16.0,BENT,PARTIAL_BENT,56.34383339201906,33.52378514827341,35.02300503767488,111.1888898910502,183.94733620939724,205.58710677205664,107.63385397053752,149.4825873722625,44.68636053143397,33.063545316346485,55.897863504137625,52.81818326013367,136.36929002458652,120.240885659548,83.66566630829226,75.86222493210701,122.61658687404557,110.13776400736045,69.22130820029733,57.35658581635636,183.38868732408264,163.05887784703265,108.58882644071194,95.1044431567666,122.61658687404557,110.13776400736045,69.22130820029733,57.35658581635636,10392.482929553502,10442.643825083136,7469.400767070596,7246.363607752108
238,16.0,BENT,PARTIAL_BENT,54.61970678975128,39.41048932298232,4.842298390526973,111.11604405954748,194.31226694162743,193.2819827002772,120.12795471157844,143.71571526630916,64.68947198400988,23.68413431098969,53.98362814652703,50.33511042919067,23.450027125088766,8.25996107117338,13.76792342399172,3.174514049425547,-112.91926289949777,-111.98092458837462,-69.89774288430054,-72.68771088268146,115.32850344096768,112.28514785386598,71.24079011162557,72.75699865177431,112.91926289949777,111.98092458837462,69.89774288430054,72.68771088268146,10415.932956678593,10450.90378615431,7483.168690494587,7249.538121801534
239,16.0,BENT,STRAIGHT,55.46359121811357,30.310439896675888,5.636257281254993,95.44876354066037,200.39005318925956,170.20771359992688,125.203889902201,132.65808592482747,70.67392664870401,24.11205450347192,38.85873800935897,45.78625301403425,9.868127377253492,10.047839356523378,10.39219373445766,11.82392859907824,-13.581899747835276,1.787878285349997,-3.3757296895340616,8.649414549652693,16.78832745373844,10.205664333972884,10.926721445671742,14.649834796605866,13.581899747835276,1.787878285349997,3.3757296895340616,8.649414549652693,10425.801084055844,10460.951625510832,7493.560884229045,7261.362050400612
