frame,duration_seconds,Left_arm_status,Right_arm_status,head_to_l_shoulder,head_to_r_shoulder,head_to_l_wrist,head_to_r_wrist,L_wrist_displacement,R_wrist_displacement,L_elbow_displacement,R_elbow_displacement,L_elbow_to_wrist,R_elbow_to_wrist,shoulder_distance,pose_stability_index,L_wrist_velocity,R_wrist_velocity,L_elbow_velocity,R_elbow_velocity,L_wrist_acceleration,R_wrist_acceleration,L_elbow_acceleration,R_elbow_acceleration,L_wrist_magnitude,R_wrist_magnitude,L_elbow_magnitude,R_elbow_magnitude,L_wrist_velocity_jerkiness,R_wrist_velocity_jerkiness,L_elbow_velocity_jerkiness,R_elbow_velocity_jerkiness,L_wrist_total_distance,R_wrist_total_distance,L_elbow_total_distance,R_elbow_total_distance
10,16.0,STRAIGHT,PARTIAL_BENT,58.541660836460736,24.648236073853223,89.50041266805472,85.86776151297991,56.589895868256974,41.76311240628259,22.27302927086803,32.5898946216468,74.03871074700115,64.06055145796125,34.36549750144761,61.5746901139655,13.989207186216818,5.471103385140848,6.876471596516626,7.5939060523883,5.0564762984983656,1.5131291470109125,3.038533468068028,6.270803353842225,14.875008243902792,5.676489413927733,7.517881832954641,9.848369602886487,5.0564762984983656,1.5131291470109125,3.038533468068028,6.270803353842225,290.4769258487149,165.14411458239837,143.65849239138095,139.5255434413138
11,16.0,STRAIGHT,PARTIAL_BENT,54.23120133385301,28.049755688233745,94.0443737324301,92.72708970501824,64.54377821133615,37.92518936173798,27.10118354672087,26.0313090987848,62.826003821099405,66.56314755470326,28.346023330564364,60.96965645227174,23.11343500983357,8.619558975446495,8.786445409612458,5.006474334709039,9.124227823616748,3.1484555903056464,1.9099738130958324,-2.5874317176792614,24.849193373851435,9.17657722330756,8.991641835772356,5.635564581987591,9.124227823616748,3.1484555903056464,1.9099738130958324,2.5874317176792614,313.5903608585485,173.76367355784487,152.44493780099344,144.53201777602283
12,16.0,STRAIGHT,STRAIGHT,51.23571222772648,32.92504731491968,105.2900658760664,39.97468985005892,70.36172733770422,87.25295311906406,33.256653017450745,53.84475053588526,63.61676792822468,31.58511615404483,25.28230499872391,49.98710062139499,13.783691518838484,61.56825195133607,8.78547764851183,33.64737342989053,-9.329743490995082,52.94869297588957,-0.0009677611006289,28.64089909518149,16.64434635226824,81.20476424569075,8.785477701813516,44.18650065020844,9.329743490995082,52.94869297588957,0.0009677611006289,28.64089909518149,327.374052377387,235.33192550918093,161.23041544950527,178.17939120591336
13,16.0,STRAIGHT,STRAIGHT,56.546985261267466,33.16211835362751,104.51653967051332,28.253665090294074,75.84002196552416,99.22522498454214,44.17938955223873,51.89900622220996,68.3450898952733,27.96262737315653,23.71261461188117,48.92852003657334,16.02095736291683,19.608336434488788,15.893056769149224,4.328149706676026,2.237265844078344,-41.95991551684728,7.107579120637395,-29.319223723214503,16.176415959089287,46.31545495737963,17.409966525628953,29.63696610004647,2.237265844078344,41.95991551684728,7.107579120637395,29.319223723214503,343.3950097403038,254.94026194366973,177.12347221865448,182.50754091258935
14,16.0,PARTIAL_BENT,STRAIGHT,58.81086066502004,36.48101387706213,115.1895207469516,30.80155416496056,82.49635844758765,111.136960295213,52.84470775913332,59.082252803025845,69.45822364459725,31.029660162573485,22.629139648912883,52.057138987153984,15.589067369781956,15.8697095488008,12.503256335343185,8.506349279361952,-0.4318899931348721,-3.738626885687987,-3.3898004338060392,4.178199572685927,15.59504890745042,16.304140951110806,12.954619483733634,9.477095004889128,0.4318899931348721,3.738626885687987,3.3898004338060392,4.178199572685927,358.98407711008576,270.80997149247054,189.62672855399768,191.01389019195133
15,16.0,STRAIGHT,STRAIGHT,58.40015530007862,44.79578934580011,102.1094964040333,40.470654015932354,85.99698909922398,115.10180251409086,50.91208979720178,56.14730548350909,56.94699536360189,44.64495034515104,13.614902175557514,51.56899185002211,17.48983783785313,9.435945604018707,4.943853634585084,4.658958732871548,1.9007704680711743,-6.433763944782092,-7.559402700758101,-3.847390546490405,17.592821148601793,11.420612415241926,9.032511165364204,6.042210728849482,1.9007704680711743,6.433763944782092,7.559402700758101,3.847390546490405,376.4739149479389,280.2459170964892,194.5705821885828,195.6728489248229
16,16.0,STRAIGHT,STRAIGHT,52.79090716837983,57.56148176878785,66.3919009717096,129.48867203863824,209.52256331434248,271.74405307659214,129.10516966705097,155.02250398087617,54.83045710516736,70.05290120803562,43.54278040658863,67.80844295247245,146.63900922495208,165.26180953794776,86.97952527946164,103.8816728320761,129.14917138709893,155.82586393392904,82.03567164487656,99.22271409920457,195.40344801576515,227.1412898671492,119.56290913183116,143.65426879700786,129.14917138709893,155.82586393392904,82.03567164487656,99.22271409920457,523.112924172891,445.50772663443695,281.5501074680444,299.554521756899
17,16.0,PARTIAL_BENT,PARTIAL_BENT,65.67491732616723,28.91632016321925,102.97229387958156,61.49358870960289,355.5479998846481,386.7521129444696,218.5930698184581,223.50962623812995,58.872323451707736,45.70690804013768,38.9682290032393,57.5149400819508,159.80912808914414,176.57631181921354,98.273377799919,102.13449568714434,13.170118864192062,11.314502281265788,11.29385252045735,-1.7471771449317686,160.35089476366954,176.93844087011985,98.9202097094393,102.1494387514835,13.170118864192062,11.314502281265788,11.29385252045735,1.7471771449317686,682.9220522620351,622.0840384536505,379.8234852679634,401.6890174440434
18,16.0,PARTIAL_BENT,PARTIAL_BENT,32.31860230072001,51.71108316292066,74.57733025999323,132.6401590852725,495.3927653911195,551.5627384017422,300.0048106054912,330.21982874550474,52.38202721111507,58.20157068188888,35.96151018989053,62.5417546988287,155.86572286938815,184.4189618917613,97.30479755618224,111.0383522140508,-3.943405219755988,7.842650072547798,-0.9685802437367386,8.903856526906452,155.9155989961367,184.58564588124224,97.3096181019028,111.39476793576677,3.943405219755988,7.842650072547798,0.9685802437367386,8.903856526906452,838.7877751314232,806.5030003454118,477.1282828241457,512.7273696580942
19,16.0,PARTIAL_BENT,PARTIAL_BENT,15.143178854933366,56.789568888316985,80.24933099549803,139.18073630220846,486.5750069789911,548.2268205160734,300.37302666844795,333.6476555859426,51.16899303636336,60.74796150154592,43.079796642484304,63.76565231733578,6.771308957653604,12.533791663132122,12.871472398300003,11.934176119799828,-149.0944139117345,-171.88517022862922,-84.43332515788225,-99.10417609425096,149.24809842903736,172.34154367992542,85.40878876858558,99.82014966417704,149.0944139117345,171.88517022862922,84.43332515788225,99.10417609425096,845.5590840890768,819.0367920085439,489.9997552224457,524.661545777894
