frame,duration_seconds,Left_arm_status,Right_arm_status,head_to_l_shoulder,head_to_r_shoulder,head_to_l_wrist,head_to_r_wrist,L_wrist_displacement,R_wrist_displacement,L_elbow_displacement,R_elbow_displacement,L_elbow_to_wrist,R_elbow_to_wrist,shoulder_distance,pose_stability_index,L_wrist_velocity,R_wrist_velocity,L_elbow_velocity,R_elbow_velocity,L_wrist_acceleration,R_wrist_acceleration,L_elbow_acceleration,R_elbow_acceleration,L_wrist_magnitude,R_wrist_magnitude,L_elbow_magnitude,R_elbow_magnitude,L_wrist_velocity_jerkiness,R_wrist_velocity_jerkiness,L_elbow_velocity_jerkiness,R_elbow_velocity_jerkiness,L_wrist_total_distance,R_wrist_total_distance,L_elbow_total_distance,R_elbow_total_distance
100,16.0,PARTIAL_BENT,PARTIAL_BENT,71.63953002684764,18.53797413512056,106.86830210038008,91.13579016386704,215.500865970039,237.56517490223996,152.04678560329117,152.38624551977122,62.87481661019543,67.27675301005091,72.76115468644241,70.15633153327201,12.176850291438225,11.79790475435786,15.886914442726166,9.960715706383674,6.110732629860924,0.5731735199406653,9.883695508154476,3.184364026777528,13.624123322025024,11.811819693716163,18.7104646497198,10.457343431217758,6.110732629860924,0.5731735199406653,9.883695508154476,3.184364026777528,4711.1111562064725,4809.385235833078,3276.665647636644,3254.891123869525
101,16.0,STRAIGHT,PARTIAL_BENT,40.15827191912143,18.72688241755685,44.386510031956725,78.2099373552728,288.8569181845816,255.71063230087495,212.49619056455043,167.5436037017351,25.654349250661152,58.94534733663801,21.80213832066245,41.1262052331242,80.89489284217889,30.670884694935047,71.7922724902618,26.225112518395417,68.71804255074066,18.87297994057719,55.90535804753563,16.264396812011743,106.14213611922932,36.01239425263793,90.99197463369588,30.859149862902537,68.71804255074066,18.87297994057719,55.90535804753563,16.264396812011743,4792.006049048651,4840.056120528013,3348.4579201269057,3281.11623638792
102,16.0,BENT,PARTIAL_BENT,69.4884711908745,30.023767312396096,68.95950081699405,108.78265409102733,344.92285783937183,277.6012581783474,286.2364108907507,193.8370089627459,47.15646838146391,70.942696642541,78.68106081658343,67.7192313216972,68.51176113814758,34.33074910234849,79.24569444293171,33.27112885900471,-12.383131704031314,3.659864407413444,7.453421952669913,7.046016340609295,69.6218598218259,34.525279744110016,79.59543697063947,34.009033532645844,12.383131704031314,3.659864407413444,7.453421952669913,7.046016340609295,4860.517810186799,4874.386869630362,3427.7036145698376,3314.3873652469247
103,16.0,BENT,PARTIAL_BENT,62.85775759610421,28.230472849438836,62.929807262576325,117.42161180607644,233.61270738491868,108.0794994767802,202.8625032299167,83.50359458415377,39.308720382175984,74.6716944169047,66.28242704565139,64.5289273369897,65.9630854515767,20.055229690721585,29.93440291942535,7.270285820763825,-2.548675686570874,-14.275519411626906,-49.31129152350636,-26.000843038240887,66.01230483816883,24.61712193615121,57.68597706426346,26.99816465270999,2.548675686570874,14.275519411626906,49.31129152350636,26.000843038240887,4926.480895638375,4894.442099321083,3457.638017489263,3321.6576510676887
104,16.0,BENT,PARTIAL_BENT,64.60062593039862,27.36598404479547,71.75220961879083,126.47401657126616,240.02275299518104,121.29108656290585,206.39635279554997,84.70855136698039,37.58250211941849,77.03711857475983,64.77813982341024,67.08437095469138,12.476163271839628,24.43631832054284,9.537068500204912,7.981308462432761,-53.48692217973708,4.381088629821253,-20.397334419220435,0.7110226416689356,54.9227229318326,24.825945916424747,22.51681431701908,8.012916945124708,53.48692217973708,4.381088629821253,20.397334419220435,0.7110226416689356,4938.957058910215,4918.878417641627,3467.175085989468,3329.6389595301216
105,16.0,BENT,PARTIAL_BENT,67.43920918695959,29.75215383547212,70.36147275925649,140.80090655467816,230.54795643246476,131.21534394215016,200.9072726004976,88.96969224838442,44.02663203591784,79.16102973207526,75.53402531164411,72.43934705942908,2.702053728721936,21.722162133602197,10.397834247673805,14.221856587787704,-9.774109543117692,-2.714156186940645,0.8607657474688928,6.240548125354945,10.140725403725538,21.891070589754374,10.433401876383078,15.53079668621258,9.774109543117692,2.714156186940645,0.8607657474688928,6.240548125354945,4941.659112638937,4940.600579775229,3477.5729202371417,3343.860816117909
106,16.0,PARTIAL_BENT,BENT,31.597249380124836,63.48990784522291,148.809690056293,63.67035268413864,368.4791831420863,300.72957306402844,312.8183217880502,241.146429057438,77.54950155946129,50.94665080895896,75.87418898575785,73.13393447427964,218.82611955180047,200.18511381681336,183.7033216778144,178.40184932744896,216.12406582307847,178.46295168321117,173.30548743014057,164.17999273966126,307.56216026357544,268.1848334961071,252.55039570125635,242.45059261517392,216.12406582307847,178.46295168321117,173.30548743014057,164.17999273966126,5160.485232190737,5140.785693592042,3661.276241914956,3522.2626654453584
107,16.0,STRAIGHT,BENT,40.55705860593931,59.378782874621145,160.61330383051828,71.37458406088336,329.7775984155687,277.9008752718855,246.371893041259,211.1679508311758,79.41833044795139,50.15210339867011,69.55913747820193,75.86475724239793,29.81017641162995,11.502051310205552,12.799265696140534,3.292650632742549,-189.0159431401705,-188.6830625066078,-170.90405598167385,-175.1091986947064,191.3522233444406,189.03331786014616,171.3826640980572,175.14015249419953,189.0159431401705,188.6830625066078,170.90405598167385,175.1091986947064,5190.295408602367,5152.287744902247,3674.075507611097,3525.555316078101
108,16.0,STRAIGHT,BENT,43.32917388993818,67.79252015711619,169.3000548009909,72.62953995108053,297.9965543550383,262.56073389681615,231.26476656796493,216.30055859963548,76.6998233030899,42.8534424442483,87.46296980487293,80.00964633590526,34.18204139104631,4.715088315652229,14.827276446131304,12.4028935892235,4.371864979416362,-6.786962994553322,2.02801074999077,9.110242956480953,34.46048689524642,8.264074328915271,14.96532506870727,15.389226624873396,4.371864979416362,6.786962994553322,2.02801074999077,9.110242956480953,5224.477449993414,5157.002833217899,3688.902784057228,3537.9582096673244
109,16.0,STRAIGHT,INVALID,41.84001699371662,76.91397000727575,174.3651505534136,74.82102258464867,323.24226735190643,238.9469269440368,229.90651101381155,217.6642096133267,76.70844578591075,51.43290822346525,98.8785003984183,84.994287792407,37.72187626870777,0.8225113677634306,8.178812946051526,9.344959476124007,3.5398348776614554,-3.892576947888799,-6.648463500079778,-3.057934113099492,37.88760193246343,3.978527396579712,10.540163571709554,9.832559618454264,3.5398348776614554,3.892576947888799,6.648463500079778,3.057934113099492,5262.199326262122,5157.825344585663,3697.08159700328,3547.3031691434485
