frame,duration_seconds,Left_arm_status,Right_arm_status,head_to_l_shoulder,head_to_r_shoulder,head_to_l_wrist,head_to_r_wrist,L_wrist_displacement,R_wrist_displacement,L_elbow_displacement,R_elbow_displacement,L_elbow_to_wrist,R_elbow_to_wrist,shoulder_distance,pose_stability_index,L_wrist_velocity,R_wrist_velocity,L_elbow_velocity,R_elbow_velocity,L_wrist_acceleration,R_wrist_acceleration,L_elbow_acceleration,R_elbow_acceleration,L_wrist_magnitude,R_wrist_magnitude,L_elbow_magnitude,R_elbow_magnitude,L_wrist_velocity_jerkiness,R_wrist_velocity_jerkiness,L_elbow_velocity_jerkiness,R_elbow_velocity_jerkiness,L_wrist_total_distance,R_wrist_total_distance,L_elbow_total_distance,R_elbow_total_distance
180,16.0,PARTIAL_BENT,PARTIAL_BENT,75.27189557603884,21.78015456765401,107.81770801369504,118.28524816356644,258.1675370578174,299.99196342787053,183.6594881988724,183.87508046876084,62.41145708892635,79.28303799570313,82.44189676101583,78.18448545237139,5.023029689589741,20.74926665046502,11.420521900548216,12.09915269407326,-18.425486953859146,-6.765724481265387,-24.43081847841244,-12.95940394577529,19.097889850696426,21.824460916331788,26.96837429297584,17.7295134322484,18.425486953859146,6.765724481265387,24.43081847841244,12.95940394577529,7950.245511771368,8219.4223708969,5636.940026920114,5563.269011401301
181,16.0,BENT,STRAIGHT,85.15433072177123,20.91271219109565,112.44756030028084,123.40525094424024,113.17805573938024,99.31934931848816,101.28642408488616,65.4445458402787,55.76423409342228,74.0877513751423,83.29547119354086,79.29533011707049,40.48468910410448,20.665123785559576,34.89074425147877,7.293435054108642,35.461659414514735,-0.0841428649054449,23.470222350930555,-4.80571763996462,53.8195070609815,20.665295088486268,42.050153051139056,8.734364139625038,35.461659414514735,0.0841428649054449,23.470222350930555,4.80571763996462,7990.730200875472,8240.08749468246,5671.830771171593,5570.56244645541
182,16.0,BENT,PARTIAL_BENT,72.1026630374939,24.19216235110876,105.63734437320404,137.24480049451054,100.03917244644428,114.8178419593191,111.40204558975418,74.49557745549713,58.98513509565358,82.39443204059177,74.2117060298441,79.25260620320094,12.995575454765362,23.94267184075323,16.549386147757897,14.572708538943656,-27.489113649339117,3.2775480551936558,-18.341358103720875,7.279273484835013,30.40618934734805,24.16596482924076,24.703999655046317,16.289618062681008,27.489113649339117,3.2775480551936558,18.341358103720875,7.279273484835013,8003.725776330238,8264.030166523215,5688.380157319351,5585.135154994354
183,16.0,BENT,STRAIGHT,77.94707774641013,30.32795917812642,103.10690149469188,140.25759072609938,98.41769387247471,117.27791730029662,110.3668936029276,69.4307547297442,54.3339677239064,85.33053807929785,79.79936286995036,81.58619968835465,16.465882980566224,24.40586389178836,11.654900924182058,10.40690180277005,3.4703075258008624,0.4631920510351257,-4.894485223575838,-4.165806736173604,16.827606385143746,24.4102588921265,12.640913778532864,11.209707886276426,3.4703075258008624,0.4631920510351257,4.894485223575838,4.165806736173604,8020.191659310804,8288.436030415003,5700.035058243533,5595.542056797124
184,16.0,BENT,STRAIGHT,72.89738183827247,32.49151969870912,97.73347451107628,146.68360850686628,83.4657327703967,114.11801304335488,76.42290597692063,55.82525512502829,48.93542161549755,81.53496225620029,81.6393744265039,80.27367755044655,8.496555541370837,24.35508687478867,1.907352752953685,11.45305703513265,-7.969327439195387,-0.0507770169996852,-9.747548171228374,1.046155232362599,11.649104510678578,24.35513980629056,9.932406046604097,11.50073720333619,7.969327439195387,0.0507770169996852,9.747548171228374,1.046155232362599,8028.688214852175,8312.791117289791,5701.942410996487,5606.995113832257
185,16.0,BENT,STRAIGHT,74.66089759888305,37.112452533187614,87.57823584529321,154.80849184912984,92.70959488108709,117.41011395736084,74.23405765256103,53.50352995963046,51.11788216635443,80.76193069163281,87.86930823983997,81.98702841776013,14.266891800280126,24.04136756447098,9.231673576188616,9.777427528675442,5.770336258909289,-0.3137193103176905,7.324320823234931,-1.6756295064572075,15.389638793090096,24.043414361851013,11.784289225022098,9.919970933496248,5.770336258909289,0.3137193103176905,7.324320823234931,1.6756295064572075,8042.955106652455,8336.832484854262,5711.174084572675,5616.772541360932
186,16.0,BENT,STRAIGHT,60.191159666981,37.21736215905831,85.30706695971737,168.05422734979925,58.059423778017496,128.7886197027643,42.86880650026711,65.97630401557879,54.41201034332858,81.82164610069636,67.22507867757763,79.1755073224512,5.834518001034891,32.043629530962995,3.52549309918486,19.76620911005697,-8.432373799245234,8.002261966492014,-5.706180477003755,9.988781581381524,10.254098117074836,33.027721539609246,6.707428510877985,22.146755520008924,8.432373799245234,8.002261966492014,5.706180477003755,9.988781581381524,8048.78962465349,8368.876114385224,5714.69957767186,5636.53875047099
187,16.0,BENT,STRAIGHT,62.240015594066975,44.620881606109,80.38233820115582,173.6197190138946,52.45965576931917,136.00918208019354,38.33272008103506,68.76942636521059,52.83585215558099,74.5128205819059,79.86696438551111,81.15408450546063,7.395807446067041,31.1632342181825,12.013299728525846,17.36583088857546,1.5612894450321493,-0.8803953127804967,8.487806629340986,-2.400378221481507,7.558808934645026,31.175667801092352,14.70925666865882,17.53094116289152,1.5612894450321493,0.8803953127804967,8.487806629340986,2.400378221481507,8056.185432099557,8400.039348603406,5726.712877400386,5653.904581359565
188,16.0,BENT,STRAIGHT,66.35664881633262,49.91499268035604,79.23915137300246,179.96115953710816,46.57369791295874,155.83004663580448,31.949094932089928,75.9595067681285,47.04690014786946,66.72320274001541,91.19835351430253,82.9200584012838,10.57992512420579,44.226728447399296,5.271275775236922,17.59698220568795,3.184117678138749,13.063494229216795,-6.742023953288924,0.2311513171124914,11.048684130792978,46.11570655033682,8.558109328895092,17.59850032470668,3.184117678138749,13.063494229216795,6.742023953288924,0.2311513171124914,8066.765357223763,8444.266077050806,5731.984153175623,5671.501563565253
189,16.0,BENT,STRAIGHT,60.39502532730737,43.0613472198908,77.00525564228975,178.30566760170692,46.15666851920327,164.11874584687445,32.53016897765775,71.354802915864,53.60815735436163,62.59588872216135,81.22538985110812,79.45667595983228,8.079526147615363,32.64378608585864,2.488426798521506,6.848353182868145,-2.500398976590427,-11.58294236154066,-2.782848976715416,-10.748629022819806,8.457584632277397,34.63785968806489,3.733164389469881,12.744919269556185,2.500398976590427,11.58294236154066,2.782848976715416,10.748629022819806,8074.844883371378,8476.909863136665,5734.4725799741445,5678.34991674812
